usa_or_hhsregion,week_ending,variant,share,share_hi,share_lo,nchs_or_count_flag,modeltype,time_interval,published_date
USA,3/12/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,9/30/2022 0:00
USA,3/12/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,9/30/2022 0:00
USA,3/12/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,9/30/2022 0:00
USA,3/12/2022 0:00,Other,0.001051521,0.002406165,0.000353349,1,weighted,weekly,9/30/2022 0:00
USA,3/12/2022 0:00,B.1.1.529,0.108377121,0.131677926,0.087936863,0,weighted,weekly,5/3/2022 0:00
USA,3/12/2022 0:00,B.1.617.2,0.000862799,0.001714049,0.000367554,1,weighted,weekly,5/3/2022 0:00
USA,3/12/2022 0:00,BA.1.1,0.621895552,0.645985007,0.597348034,0,weighted,weekly,5/3/2022 0:00
USA,3/12/2022 0:00,BA.2,0.262245089,0.288537264,0.237161428,0,weighted,weekly,5/3/2022 0:00
USA,3/12/2022 0:00,BA.2.12.1,0.005225556,0.011432277,0.001893154,1,weighted,weekly,5/3/2022 0:00
USA,3/12/2022 0:00,Other,0.001393876,0.002858045,0.000564336,1,weighted,weekly,5/3/2022 0:00
USA,3/12/2022 0:00,B.1.1.529,0.112564854,0.135156527,0.09257146,0,weighted,weekly,10/21/2022 0:00
USA,3/12/2022 0:00,B.1.617.2,0.000876133,0.001707496,0.0003846,1,weighted,weekly,10/21/2022 0:00
USA,3/12/2022 0:00,BA.1.1,0.620792031,0.645033002,0.596091926,0,weighted,weekly,10/21/2022 0:00
USA,3/12/2022 0:00,BA.2,0.259422183,0.285415292,0.234632283,0,weighted,weekly,10/21/2022 0:00
USA,3/12/2022 0:00,BA.2.12.1,0.005257866,0.011547321,0.001892183,1,weighted,weekly,10/21/2022 0:00
USA,3/12/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,3/12/2022 0:00,BA.2.75.2,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,3/12/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,3/12/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,3/12/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,3/12/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,3/12/2022 0:00,BQ.1,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,3/12/2022 0:00,BQ.1.1,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,3/12/2022 0:00,Other,0.001086961,0.002467619,0.000370429,1,weighted,weekly,10/21/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.14005366,0.156780422,0.124487117,0,weighted,weekly,8/12/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001191951,0.002478449,0.000471758,1,weighted,weekly,8/12/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.719485641,0.737483978,0.700944483,0,weighted,weekly,8/12/2022 0:00
USA,3/5/2022 0:00,BA.2,0.136635482,0.152924076,0.121480621,0,weighted,weekly,8/12/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.001226958,0.003571406,0.000254705,1,weighted,weekly,8/12/2022 0:00
USA,3/5/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,8/12/2022 0:00
USA,3/5/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,8/12/2022 0:00
USA,3/5/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,8/12/2022 0:00
USA,3/5/2022 0:00,Other,0.001406301,0.002769947,0.000607033,1,weighted,weekly,8/12/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.140144244,0.156818211,0.124622621,0,weighted,weekly,8/2/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001198111,0.002481295,0.000477315,1,weighted,weekly,8/2/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.719028652,0.737019062,0.700497627,0,weighted,weekly,8/2/2022 0:00
USA,3/5/2022 0:00,BA.2,0.136991158,0.153284997,0.121828452,0,weighted,weekly,8/2/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.001225226,0.003563007,0.000254884,1,weighted,weekly,8/2/2022 0:00
USA,3/5/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,8/2/2022 0:00
USA,3/5/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,8/2/2022 0:00
USA,3/5/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,8/2/2022 0:00
USA,3/5/2022 0:00,Other,0.001412585,0.002792648,0.000606208,1,weighted,weekly,8/2/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.139548913,0.156280249,0.123983182,0,weighted,weekly,6/14/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001238702,0.002524365,0.000506551,1,weighted,weekly,6/14/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.722967923,0.740681529,0.704715848,0,weighted,weekly,6/14/2022 0:00
USA,3/5/2022 0:00,BA.2,0.134243935,0.150340527,0.119277738,0,weighted,weekly,6/14/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.001239085,0.003561225,0.0002646,1,weighted,weekly,6/14/2022 0:00
USA,3/5/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,6/14/2022 0:00
USA,3/5/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,6/14/2022 0:00
USA,3/5/2022 0:00,Other,0.000761459,0.001617001,0.000291144,1,weighted,weekly,6/14/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.175469846,0.197136074,0.155266464,0,weighted,weekly,4/19/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001032022,0.002339056,0.000352746,1,weighted,weekly,4/19/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.685078084,0.708199561,0.661250591,0,weighted,weekly,4/19/2022 0:00
USA,3/5/2022 0:00,BA.2,0.137278348,0.153762206,0.121948369,0,weighted,weekly,4/19/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.000942118,0.003081475,0.000148224,1,weighted,weekly,4/19/2022 0:00
USA,3/5/2022 0:00,Other,0.000199599,0.000784429,1.89E-05,1,weighted,weekly,4/19/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.151310623,0.167415753,0.136192113,0,weighted,weekly,3/29/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.000811784,0.002050263,0.000226967,1,weighted,weekly,3/29/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.704544604,0.726530135,0.681825936,0,weighted,weekly,3/29/2022 0:00
USA,3/5/2022 0:00,BA.2,0.143332973,0.163832709,0.124502048,0,weighted,weekly,3/29/2022 0:00
USA,3/5/2022 0:00,Other,0,,NULL,1,weighted,weekly,3/29/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.134280607,0.150945351,0.118823722,0,weighted,weekly,4/26/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001128412,0.002423484,0.000423231,1,weighted,weekly,4/26/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.724025428,0.742296398,0.705177069,0,weighted,weekly,4/26/2022 0:00
USA,3/5/2022 0:00,BA.2,0.137640715,0.15425241,0.122196674,0,weighted,weekly,4/26/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.00116756,0.003573622,0.000215925,1,weighted,weekly,4/26/2022 0:00
USA,3/5/2022 0:00,Other,0.001757257,0.003707317,0.000678769,1,weighted,weekly,4/26/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.150662094,0.166055888,0.136177048,0,weighted,weekly,4/5/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.000772558,0.001813362,0.000248033,1,weighted,weekly,4/5/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.701459169,0.722497761,0.67976433,0,weighted,weekly,4/5/2022 0:00
USA,3/5/2022 0:00,BA.2,0.146917075,0.165032715,0.130081937,0,weighted,weekly,4/5/2022 0:00
USA,3/5/2022 0:00,Other,0.000189118,0.000709096,2.06E-05,1,weighted,weekly,4/5/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.141084,0.158078313,0.125275925,0,weighted,weekly,5/17/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.00129481,0.002598974,0.000542509,1,weighted,weekly,5/17/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.717537344,0.735754788,0.698771119,0,weighted,weekly,5/17/2022 0:00
USA,3/5/2022 0:00,BA.2,0.137507528,0.15391089,0.122245081,0,weighted,weekly,5/17/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.00102686,0.003150971,0.000188826,1,weighted,weekly,5/17/2022 0:00
USA,3/5/2022 0:00,Other,0.001549436,0.002571855,0.000859362,0,weighted,weekly,5/17/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.138256013,0.155065402,0.122635134,0,weighted,weekly,7/19/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001222225,0.002512737,0.00049277,1,weighted,weekly,7/19/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.719204307,0.737172186,0.700696528,0,weighted,weekly,7/19/2022 0:00
USA,3/5/2022 0:00,BA.2,0.138729632,0.155196652,0.123400629,0,weighted,weekly,7/19/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.001227,0.003562788,0.000256117,1,weighted,weekly,7/19/2022 0:00
USA,3/5/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,7/19/2022 0:00
USA,3/5/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,7/19/2022 0:00
USA,3/5/2022 0:00,Other,0.001360797,0.002697949,0.000581384,1,weighted,weekly,7/19/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.140874416,0.157824248,0.125106856,0,weighted,weekly,5/24/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001294031,0.002598065,0.000541966,1,weighted,weekly,5/24/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.717169285,0.735359073,0.698433816,0,weighted,weekly,5/24/2022 0:00
USA,3/5/2022 0:00,BA.2,0.138030395,0.154435903,0.12276122,0,weighted,weekly,5/24/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.001085701,0.003167989,0.000224205,1,weighted,weekly,5/24/2022 0:00
USA,3/5/2022 0:00,Other,0.001546156,0.002566219,0.000857632,0,weighted,weekly,5/24/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.158422157,0.183887511,0.135207549,0,weighted,weekly,3/22/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.000818028,0.003353713,6.74E-05,1,weighted,weekly,3/22/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.714621246,0.743179262,0.684724391,0,weighted,weekly,3/22/2022 0:00
USA,3/5/2022 0:00,BA.2,0.126138553,0.152260035,0.103049271,0,weighted,weekly,3/22/2022 0:00
USA,3/5/2022 0:00,Other,0,,NULL,1,weighted,weekly,3/22/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.139559329,0.156162813,0.124104284,0,weighted,weekly,7/26/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001213229,0.002496871,0.000488309,1,weighted,weekly,7/26/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.719432294,0.737396896,0.700927138,0,weighted,weekly,7/26/2022 0:00
USA,3/5/2022 0:00,BA.2,0.137154192,0.153465167,0.121975094,0,weighted,weekly,7/26/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.001223134,0.003553059,0.00025507,1,weighted,weekly,7/26/2022 0:00
USA,3/5/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,7/26/2022 0:00
USA,3/5/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,7/26/2022 0:00
USA,3/5/2022 0:00,Other,0.00141782,0.002810627,0.000605855,1,weighted,weekly,7/26/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.161696196,0.176672041,0.147512302,0,weighted,weekly,4/12/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.000850633,0.001869102,0.00030694,1,weighted,weekly,4/12/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.690404356,0.710019469,0.670262992,0,weighted,weekly,4/12/2022 0:00
USA,3/5/2022 0:00,BA.2,0.146753237,0.164562583,0.13018474,0,weighted,weekly,4/12/2022 0:00
USA,3/5/2022 0:00,Other,0.00029555,0.00087654,5.89E-05,1,weighted,weekly,4/12/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.140227586,0.156873673,0.124729358,0,weighted,weekly,8/9/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001196943,0.002477778,0.000477196,1,weighted,weekly,8/9/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.71891731,0.736895025,0.700400114,0,weighted,weekly,8/9/2022 0:00
USA,3/5/2022 0:00,BA.2,0.137022331,0.153316543,0.121858999,0,weighted,weekly,8/9/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.001224301,0.003558907,0.000254919,1,weighted,weekly,8/9/2022 0:00
USA,3/5/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,8/9/2022 0:00
USA,3/5/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,8/9/2022 0:00
USA,3/5/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,8/9/2022 0:00
USA,3/5/2022 0:00,Other,0.001411539,0.002789406,0.000606161,1,weighted,weekly,8/9/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.13982521,0.156583533,0.124233492,0,weighted,weekly,6/7/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001281326,0.002561301,0.000540402,1,weighted,weekly,6/7/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.722727835,0.740356565,0.704566836,0,weighted,weekly,6/7/2022 0:00
USA,3/5/2022 0:00,BA.2,0.134354651,0.150429577,0.119406149,0,weighted,weekly,6/7/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.001090414,0.003151611,0.000230024,1,weighted,weekly,6/7/2022 0:00
USA,3/5/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,6/7/2022 0:00
USA,3/5/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,6/7/2022 0:00
USA,3/5/2022 0:00,Other,0.000720547,0.001585116,0.000259504,1,weighted,weekly,6/7/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.137802795,0.154810652,0.122015029,0,weighted,weekly,10/14/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001187279,0.002473104,0.000468548,1,weighted,weekly,10/14/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.719044626,0.737245083,0.70029062,0,weighted,weekly,10/14/2022 0:00
USA,3/5/2022 0:00,BA.2,0.139425069,0.156323329,0.123716056,0,weighted,weekly,10/14/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.001221131,0.003560515,0.000252528,1,weighted,weekly,10/14/2022 0:00
USA,3/5/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,3/5/2022 0:00,BA.2.75.2,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,3/5/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,3/5/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,3/5/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,3/5/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,3/5/2022 0:00,BQ.1,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,3/5/2022 0:00,BQ.1.1,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,3/5/2022 0:00,Other,0.0013191,0.00257107,0.000578822,1,weighted,weekly,10/14/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.139362857,0.156152651,0.123748273,0,weighted,weekly,6/28/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001234537,0.002517773,0.000504236,1,weighted,weekly,6/28/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.723427057,0.741222799,0.705086052,0,weighted,weekly,6/28/2022 0:00
USA,3/5/2022 0:00,BA.2,0.133985668,0.150049612,0.11905013,0,weighted,weekly,6/28/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.001239759,0.003565417,0.000264372,1,weighted,weekly,6/28/2022 0:00
USA,3/5/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,6/28/2022 0:00
USA,3/5/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,6/28/2022 0:00
USA,3/5/2022 0:00,Other,0.000750145,0.001597177,0.00028556,1,weighted,weekly,6/28/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.139163807,0.155996174,0.12351428,0,weighted,weekly,9/9/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001191147,0.002479072,0.000470723,1,weighted,weekly,9/9/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.720439255,0.738553882,0.701771021,0,weighted,weekly,9/9/2022 0:00
USA,3/5/2022 0:00,BA.2,0.136637405,0.152921572,0.121486366,0,weighted,weekly,9/9/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.001224808,0.003569988,0.000253486,1,weighted,weekly,9/9/2022 0:00
USA,3/5/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,9/9/2022 0:00
USA,3/5/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,9/9/2022 0:00
USA,3/5/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,9/9/2022 0:00
USA,3/5/2022 0:00,Other,0.001343567,0.002563094,0.00060939,1,weighted,weekly,9/9/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.139751226,0.156466112,0.124197833,0,weighted,weekly,8/26/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001190796,0.002473865,0.000471983,1,weighted,weekly,8/26/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.719680488,0.737704813,0.701111078,0,weighted,weekly,8/26/2022 0:00
USA,3/5/2022 0:00,BA.2,0.136803463,0.153076097,0.121660873,0,weighted,weekly,8/26/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.001224499,0.003564701,0.000254123,1,weighted,weekly,8/26/2022 0:00
USA,3/5/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,8/26/2022 0:00
USA,3/5/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,8/26/2022 0:00
USA,3/5/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,8/26/2022 0:00
USA,3/5/2022 0:00,Other,0.001349497,0.002579396,0.000610269,1,weighted,weekly,8/26/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.721371055,0.758712769,0.680769682,NULL,smoothed,weekly,3/15/2022 0:00
USA,3/5/2022 0:00,BA.2,0.136578143,0.165441841,0.11197082,NULL,smoothed,weekly,3/15/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,9.48E-07,1.62E-06,5.44E-07,NULL,smoothed,weekly,3/15/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.14204976,0.165908232,0.121065363,NULL,smoothed,weekly,3/15/2022 0:00
USA,3/5/2022 0:00,Other,1.09E-07,2.49E-07,4.48E-08,NULL,smoothed,weekly,3/15/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.138700262,0.155623093,0.122977018,0,weighted,weekly,10/7/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001188755,0.002477513,0.000468714,1,weighted,weekly,10/7/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.719587684,0.737847388,0.70076865,0,weighted,weekly,10/7/2022 0:00
USA,3/5/2022 0:00,BA.2,0.137967229,0.15479964,0.12232925,0,weighted,weekly,10/7/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.001222213,0.003565452,0.000252468,1,weighted,weekly,10/7/2022 0:00
USA,3/5/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,10/7/2022 0:00
USA,3/5/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,10/7/2022 0:00
USA,3/5/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,10/7/2022 0:00
USA,3/5/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,10/7/2022 0:00
USA,3/5/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,10/7/2022 0:00
USA,3/5/2022 0:00,Other,0.001333887,0.002541696,0.000606069,1,weighted,weekly,10/7/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.139791459,0.156533122,0.124214493,0,weighted,weekly,8/19/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001191036,0.002475666,0.00047167,1,weighted,weekly,8/19/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.719703853,0.737736702,0.701125264,0,weighted,weekly,8/19/2022 0:00
USA,3/5/2022 0:00,BA.2,0.136740461,0.153028578,0.121585026,0,weighted,weekly,8/19/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.001226012,0.003567831,0.00025464,1,weighted,weekly,8/19/2022 0:00
USA,3/5/2022 0:00,BA.4,0,,NULL,1,weighted,weekly,8/19/2022 0:00
USA,3/5/2022 0:00,BA.4.6,0,,NULL,1,weighted,weekly,8/19/2022 0:00
USA,3/5/2022 0:00,BA.5,0,,NULL,1,weighted,weekly,8/19/2022 0:00
USA,3/5/2022 0:00,Other,0.001347157,0.00257376,0.000609633,1,weighted,weekly,8/19/2022 0:00
USA,3/5/2022 0:00,B.1.1.529,0.139166683,0.155838251,0.123656332,0,weighted,weekly,7/5/2022 0:00
USA,3/5/2022 0:00,B.1.617.2,0.001230473,0.002503526,0.000504507,1,weighted,weekly,7/5/2022 0:00
USA,3/5/2022 0:00,BA.1.1,0.723264456,0.741017163,0.704969764,0,weighted,weekly,7/5/2022 0:00
USA,3/5/2022 0:00,BA.2,0.134352252,0.150422066,0.11940819,0,weighted,weekly,7/5/2022 0:00
USA,3/5/2022 0:00,BA.2.12.1,0.001236422,0.003549512,0.000264702,1,weighted,weekly,7/5/2022 0:00
